rotten_tomatoes_link,movie_title,genres,directors,original_release_date,runtime,tomatometer_rating,long_review,long_reviews_count,year,genres_list,length_category
m/true_legend,True Legend,"Action & Adventure, Art House & International, Drama",Woo-ping Yuen,2011-05-13,115.0,64.0,False,27,2011.0,"['Action & Adventure', ' Art House & International', ' Drama']",Short
m/true_romance,True Romance,"Action & Adventure, Drama, Mystery & Suspense",Tony Scott,1993-09-10,116.0,93.0,False,22,1993.0,"['Action & Adventure', ' Drama', ' Mystery & Suspense']",Short
m/true_stories,True Stories,"Art House & International, Comedy, Cult Movies, Musical & Performing Arts",David Byrne,1986-10-10,89.0,78.0,True,11,1986.0,"['Art House & International', ' Comedy', ' Cult Movies', ' Musical & Performing Arts']",Short
m/true_story_2014,True Story,Drama,Rupert Goold,2015-04-17,104.0,45.0,True,112,2015.0,['Drama'],Short
m/truman_show,The Truman Show,"Comedy, Drama",Peter Weir,1998-06-05,102.0,95.0,False,84,1998.0,"['Comedy', ' Drama']",Short
m/trumbo,Trumbo,Drama,Jay Roach,2015-11-06,124.0,74.0,True,153,2015.0,['Drama'],Long
m/trumpet_of_the_swan,The Trumpet of the Swan,"Action & Adventure, Animation, Comedy, Drama, Kids & Family","Terry Noss, Richard Rich, Terry L. Noss",2001-05-11,75.0,14.0,False,13,2001.0,"['Action & Adventure', ' Animation', ' Comedy', ' Drama', ' Kids & Family']",Short
m/trust_2010,Trust,Drama,David Schwimmer,2011-04-01,106.0,79.0,False,46,2011.0,['Drama'],Short
m/trust_machine_the_story_of_blockchain,Trust Machine: The Story of Blockchain,Documentary,Alex Winter,2018-10-26,84.0,90.0,False,9,2018.0,['Documentary'],Short
m/trust_me_2013,Trust Me,"Comedy, Drama",Clark Gregg,2014-06-06,90.0,52.0,False,22,2014.0,"['Comedy', ' Drama']",Short
m/trust_the_man,Trust the Man,"Comedy, Drama, Romance",Bart Freundlich,2006-08-18,103.0,28.0,True,73,2006.0,"['Comedy', ' Drama', ' Romance']",Short
m/truth_2015,Truth,Drama,James Vanderbilt,2015-10-16,121.0,63.0,True,121,2015.0,['Drama'],Long
m/truth_about_cats_and_dogs,The Truth About Cats & Dogs,"Comedy, Romance",Michael Lehmann,1996-04-26,97.0,85.0,True,13,1996.0,"['Comedy', ' Romance']",Short
m/truth_about_charlie,The Truth About Charlie,"Comedy, Drama, Mystery & Suspense",Jonathan Demme,2002-10-25,104.0,33.0,False,60,2002.0,"['Comedy', ' Drama', ' Mystery & Suspense']",Short
m/truth_about_love,Truth About Love,"Comedy, Drama, Romance",John Hay,2005-04-21,94.0,0.0,False,7,2005.0,"['Comedy', ' Drama', ' Romance']",Short
m/truth_or_consequences_nm,"Truth or Consequences, N.M.","Action & Adventure, Drama, Mystery & Suspense",Kiefer Sutherland,1997-05-02,106.0,38.0,False,3,1997.0,"['Action & Adventure', ' Drama', ' Mystery & Suspense']",Short
m/truth_or_dare_2011,Truth or Die,"Art House & International, Horror, Mystery & Suspense",Robert Heath,2012-10-09,92.0,22.0,True,3,2012.0,"['Art House & International', ' Horror', ' Mystery & Suspense']",Short
m/tsotsi,Tsotsi (Thug),"Art House & International, Drama",Gavin Hood,2006-02-24,91.0,82.0,False,86,2006.0,"['Art House & International', ' Drama']",Short
m/tu_dors_nicole,Tu Dors Nicole,"Comedy, Drama",Stéphane Lafleur,2015-05-29,93.0,100.0,True,12,2015.0,"['Comedy', ' Drama']",Short
m/tuck_everlasting,Tuck Everlasting,"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Jay Russell,2002-10-22,90.0,60.0,False,51,2002.0,"['Drama', ' Kids & Family', ' Musical & Performing Arts', ' Science Fiction & Fantasy', ' Romance']",Short
m/tucker_and_dale_vs_evil,Tucker and Dale vs. Evil,"Comedy, Horror",Eli Craig,2011-09-30,89.0,85.0,True,71,2011.0,"['Comedy', ' Horror']",Short
m/tucker_the_man_and_his_dream,Tucker: The Man and His Dream,Drama,Francis Ford Coppola,1988-08-12,111.0,83.0,True,19,1988.0,['Drama'],Short
m/tuesday_after_christmas,"Tuesday, After Christmas","Art House & International, Drama",Radu Muntean,2011-05-25,100.0,74.0,False,17,2011.0,"['Art House & International', ' Drama']",Short
m/tuff_turf,Tuff Turf,"Action & Adventure, Drama",Fritz Kiersch,1985-01-11,107.0,17.0,False,1,1985.0,"['Action & Adventure', ' Drama']",Short
m/tulip_fever,Tulip Fever,"Drama, Romance",Justin Chadwick,2017-09-01,107.0,10.0,False,39,2017.0,"['Drama', ' Romance']",Short
m/tully,Tully,"Art House & International, Drama","Hillary Birmingham, Hilary Birmingham",2002-11-01,102.0,81.0,False,23,2002.0,"['Art House & International', ' Drama']",Short
m/tully_2018,Tully,Comedy,Jason Reitman,2018-05-04,94.0,87.0,True,199,2018.0,['Comedy'],Short
m/tumbledown_2016,Tumbledown,Comedy,Sean Mewshaw,2016-02-05,103.0,70.0,False,27,2016.0,['Comedy'],Short
m/tunes_of_glory,Tunes of Glory,"Art House & International, Classics, Drama, Romance",Ronald Neame,1960-12-20,106.0,75.0,False,7,1960.0,"['Art House & International', ' Classics', ' Drama', ' Romance']",Short
m/turbo_2013,Turbo,"Animation, Kids & Family",David Soren,2013-07-17,96.0,66.0,False,77,2013.0,"['Animation', ' Kids & Family']",Short
m/turbo_a_power_rangers_movie,Turbo: A Power Rangers Movie,"Action & Adventure, Kids & Family","David Winning, Shuki Levy",1997-03-28,99.0,15.0,True,9,1997.0,"['Action & Adventure', ' Kids & Family']",Short
m/turistas,Turistas (Paradise Lost),"Drama, Horror, Mystery & Suspense",John Stockwell,2006-12-01,94.0,18.0,False,57,2006.0,"['Drama', ' Horror', ' Mystery & Suspense']",Short
m/turkey_bowl,Turkey Bowl,Comedy,Kyle Smith,2011-06-03,64.0,70.0,True,6,2011.0,['Comedy'],Short
m/turn_it_up,Turn It Up,"Drama, Musical & Performing Arts",Robert Adetuyi,2000-09-06,86.0,8.0,False,23,2000.0,"['Drama', ' Musical & Performing Arts']",Short
m/turn_the_river,Turn the River,Drama,Chris Eigeman,2008-05-09,92.0,62.0,False,13,2008.0,['Drama'],Short
m/turner_and_hooch,Turner and Hooch,"Comedy, Mystery & Suspense",Roger Spottiswoode,1989-07-28,100.0,52.0,True,5,1989.0,"['Comedy', ' Mystery & Suspense']",Short
m/turning-green,Turning Green,"Comedy, Drama","Michael Aimette, John G. Hofmann",2005-06-11,85.0,42.0,True,6,2005.0,"['Comedy', ' Drama']",Short
m/turtle_the_incredible_journey,Turtle: The Incredible Journey,Documentary,Nick Stringer,2011-06-24,81.0,71.0,True,10,2011.0,['Documentary'],Short
m/tuscaloosa,Tuscaloosa,Drama,Philip Harder,2020-03-13,100.0,70.0,False,7,2020.0,['Drama'],Short
m/tusk_2014,Tusk,Horror,,2014-09-19,101.0,45.0,False,91,2014.0,['Horror'],Short
m/tuskegee_airmen,The Tuskegee Airmen,"Action & Adventure, Documentary, Drama",Robert Markowitz,1995-08-26,106.0,88.0,False,2,1995.0,"['Action & Adventure', ' Documentary', ' Drama']",Short
m/tuxedo,The Tuxedo,"Action & Adventure, Comedy, Science Fiction & Fantasy",Kevin Donovan,2002-09-27,98.0,21.0,False,79,2002.0,"['Action & Adventure', ' Comedy', ' Science Fiction & Fantasy']",Short
m/tuyas_marriage_2006,Tuya's Marriage,"Comedy, Drama, Romance",Wang Quan'an,2006-09-21,96.0,95.0,True,30,2006.0,"['Comedy', ' Drama', ' Romance']",Short
m/tv_set,The TV Set,Comedy,Jake Kasdan,2007-04-06,88.0,65.0,True,56,2007.0,['Comedy'],Short
m/twelfth_night_1998,Twelfth Night,"Art House & International, Comedy, Drama, Television, Romance",Trevor Nunn,1998-07-01,134.0,76.0,False,10,1998.0,"['Art House & International', ' Comedy', ' Drama', ' Television', ' Romance']",Long
m/twelve,12,"Art House & International, Drama, Mystery & Suspense",Nikita Mikhalkov,2007-09-07,153.0,77.0,False,38,2007.0,"['Art House & International', ' Drama', ' Mystery & Suspense']",Long
m/twelve-2008,Twelve,Drama,Joel Schumacher,2010-08-06,94.0,3.0,True,12,2010.0,['Drama'],Short
m/twelve_and_holding,Twelve and Holding,Drama,Michael Cuesta,2006-03-01,94.0,73.0,False,50,2006.0,['Drama'],Short
m/twelve_thirty,Twelve Thirty,Drama,Jeff Lipsky,2011-08-12,120.0,17.0,False,8,2011.0,['Drama'],Short
m/twentieth_century,Twentieth Century,"Classics, Comedy, Romance",Howard Hawks,1934-05-11,91.0,86.0,True,10,1934.0,"['Classics', ' Comedy', ' Romance']",Short
m/twenty_bucks,Twenty Bucks,"Comedy, Drama",Keva Rosenfeld,1993-01-01,90.0,75.0,False,1,1993.0,"['Comedy', ' Drama']",Short
m/twenty_four_hour_woman,Twenty-Four Hour Woman,Comedy,Nancy Savoca,1999-06-01,95.0,47.0,False,2,1999.0,['Comedy'],Short
m/twentyfourseven,Twentyfourseven,Drama,Shane Meadows,1998-05-01,96.0,35.0,False,3,1998.0,['Drama'],Short
m/twentynine_palms,Twentynine Palms,"Art House & International, Drama, Mystery & Suspense",Bruno Dumont,2004-04-09,119.0,40.0,True,24,2004.0,"['Art House & International', ' Drama', ' Mystery & Suspense']",Short
m/twice_born,Twice Born,Drama,Sergio Castellitto,2013-12-06,127.0,17.0,True,18,2013.0,['Drama'],Long
m/twice_in_a_lifetime,Twice in a Lifetime,Drama,Bud Yorkin,1985-10-23,117.0,83.0,True,1,1985.0,['Drama'],Short
m/twice_told_tales,Twice Told Tales,"Horror, Mystery & Suspense","Joe May, Laurence Schwab Jr, Sidney Salkow",1963-09-01,119.0,57.0,False,2,1963.0,"['Horror', ' Mystery & Suspense']",Short
m/twilight,Twilight,"Horror, Mystery & Suspense, Science Fiction & Fantasy, Romance",Catherine Hardwicke,2008-11-21,121.0,49.0,True,156,2008.0,"['Horror', ' Mystery & Suspense', ' Science Fiction & Fantasy', ' Romance']",Long
m/twilight_saga_new_moon,The Twilight Saga: New Moon,"Horror, Mystery & Suspense, Science Fiction & Fantasy, Romance",Chris Weitz,2009-11-20,130.0,28.0,True,180,2009.0,"['Horror', ' Mystery & Suspense', ' Science Fiction & Fantasy', ' Romance']",Long
m/twilight_zone_the_movie,Twilight Zone: The Movie,"Horror, Mystery & Suspense, Science Fiction & Fantasy","Joe Dante, John Landis, Steven Spielberg",1983-06-24,102.0,58.0,True,15,1983.0,"['Horror', ' Mystery & Suspense', ' Science Fiction & Fantasy']",Short
m/twin-dragons,Twin Dragons (Shuang long hui) (Brother vs. Brother),"Action & Adventure, Art House & International, Comedy","Ringo Lam, Hark Tsui",1992-01-15,89.0,44.0,False,6,1992.0,"['Action & Adventure', ' Art House & International', ' Comedy']",Short
m/twin-peaks-fire-walk-with-me,Twin Peaks - Fire Walk with Me,"Drama, Mystery & Suspense, Special Interest",David Lynch,1992-08-28,135.0,64.0,True,36,1992.0,"['Drama', ' Mystery & Suspense', ' Special Interest']",Long
m/twin_warriors,Twin Warriors (Tai ji zhang san feng) (The Tai-Chi Master),"Action & Adventure, Art House & International, Comedy, Drama, Mystery & Suspense",Woo-ping Yuen,1984-12-31,95.0,86.0,True,1,1984.0,"['Action & Adventure', ' Art House & International', ' Comedy', ' Drama', ' Mystery & Suspense']",Short
m/twist_of_faith,Twist of Faith,Documentary,Kirby Dick,2004-08-20,87.0,100.0,False,9,2004.0,['Documentary'],Short
m/twisted,Twisted,"Drama, Mystery & Suspense",Philip Kaufman,2004-02-27,96.0,1.0,True,71,2004.0,"['Drama', ' Mystery & Suspense']",Short
m/twitches,Twitches,"Comedy, Kids & Family, Television",Stuart Gillard,2005-10-14,86.0,60.0,True,2,2005.0,"['Comedy', ' Kids & Family', ' Television']",Short
m/two-bits,Two Bits,"Drama, Musical & Performing Arts",James Foley,1995-11-22,85.0,40.0,False,2,1995.0,"['Drama', ' Musical & Performing Arts']",Short
m/two_brothers,Two Brothers,"Action & Adventure, Drama, Kids & Family",Jean-Jacques Annaud,2004-06-25,108.0,78.0,True,60,2004.0,"['Action & Adventure', ' Drama', ' Kids & Family']",Short
m/two_can_play_that_game,Two Can Play That Game,"Comedy, Drama, Romance",Mark Brown,2001-09-07,90.0,41.0,True,22,2001.0,"['Comedy', ' Drama', ' Romance']",Short
m/two_days_one_night,"Two Days, One Night",Drama,"Jean-Pierre Dardenne, Luc Dardenne",2014-12-24,95.0,97.0,True,124,2014.0,['Drama'],Short
m/two_drifters,Two Drifters,"Art House & International, Drama",João Pedro Rodrigues,2006-06-23,101.0,47.0,False,11,2006.0,"['Art House & International', ' Drama']",Short
m/two_evil_eyes,Two Evil Eyes,"Art House & International, Cult Movies, Horror","George A. Romero, Dario Argento",1990-01-01,120.0,56.0,False,6,1990.0,"['Art House & International', ' Cult Movies', ' Horror']",Short
m/two_family_house,Two Family House,"Drama, Romance",Raymond De Felitta,2000-10-06,107.0,89.0,False,6,2000.0,"['Drama', ' Romance']",Short
m/two_for_the_money,Two for the Money,"Comedy, Drama, Mystery & Suspense",D.J. Caruso,2005-10-07,122.0,22.0,True,61,2005.0,"['Comedy', ' Drama', ' Mystery & Suspense']",Long
m/two_for_the_road,Two for the Road,"Classics, Comedy, Drama, Romance",Stanley Donen,1967-04-27,112.0,81.0,False,7,1967.0,"['Classics', ' Comedy', ' Drama', ' Romance']",Short
m/two_for_the_seesaw,Two for the Seesaw,"Classics, Comedy, Drama, Romance",Robert Wise,1962-11-24,120.0,43.0,False,2,1962.0,"['Classics', ' Comedy', ' Drama', ' Romance']",Short
m/two_girls_and_a_guy,Two Girls and a Guy,"Comedy, Drama",James Toback,1998-04-24,92.0,51.0,False,26,1998.0,"['Comedy', ' Drama']",Short
m/two_hands_1999,Two Hands,"Comedy, Drama",Gregor Jordan,1999-01-22,104.0,71.0,False,3,1999.0,"['Comedy', ' Drama']",Short
m/two_if_by_sea,Two if by Sea,"Comedy, Drama, Mystery & Suspense",Bill Bennett,1995-06-01,96.0,11.0,False,2,1995.0,"['Comedy', ' Drama', ' Mystery & Suspense']",Short
m/two_lives,Two Lives (Zwei Leben),"Drama, Mystery & Suspense",Georg Maas,2014-02-28,95.0,92.0,True,11,2014.0,"['Drama', ' Mystery & Suspense']",Short
m/two_lovers,Two Lovers,"Drama, Romance",James Gray,2008-05-19,109.0,82.0,False,114,2008.0,"['Drama', ' Romance']",Short
m/two_men_in_town_2015,Two Men in Town,Drama,Rachid Bouchareb,2015-03-06,116.0,47.0,True,15,2015.0,['Drama'],Short
m/two_men_went_to_war,Two Men Went to War,"Action & Adventure, Comedy, Drama",John Henderson,2004-03-26,108.0,59.0,True,16,2004.0,"['Action & Adventure', ' Comedy', ' Drama']",Short
m/two_mules_for_sister_sara,Two Mules for Sister Sara,"Classics, Comedy, Western",Don Siegel,1970-06-16,114.0,69.0,False,4,1970.0,"['Classics', ' Comedy', ' Western']",Short
m/two_night_stand,Two Night Stand,"Comedy, Romance",Max Nichols,2014-09-26,86.0,38.0,True,33,2014.0,"['Comedy', ' Romance']",Short
m/two_ninas,Two Ninas,"Comedy, Drama, Romance",Neil Turitz,2000-12-01,88.0,67.0,False,2,2000.0,"['Comedy', ' Drama', ' Romance']",Short
m/two_thousand_maniacs,Two Thousand Maniacs!,"Classics, Cult Movies, Horror",Herschell Gordon Lewis,1964-03-20,75.0,41.0,True,9,1964.0,"['Classics', ' Cult Movies', ' Horror']",Short
m/two_weeks,Two Weeks,"Art House & International, Comedy, Drama",Steve Stockman,2006-10-20,98.0,19.0,True,21,2006.0,"['Art House & International', ' Comedy', ' Drama']",Short
m/two_weeks_in_another_town,Two Weeks in Another Town,Drama,Vincente Minnelli,1962-01-01,106.0,89.0,True,4,1962.0,['Drama'],Short
m/two_weeks_notice,Two Weeks Notice,"Comedy, Romance",Marc Lawrence (II),2002-12-20,101.0,42.0,True,70,2002.0,"['Comedy', ' Romance']",Short
m/two_women,Two Women (La Ciociara),"Art House & International, Drama",Vittorio De Sica,1961-05-09,99.0,88.0,False,1,1961.0,"['Art House & International', ' Drama']",Short
m/tycoon_a_new_russian,Oligarkh (Tycoon) (Tycoon: A New Russian),"Art House & International, Drama, Mystery & Suspense",Pavel Lungin,2003-06-13,128.0,46.0,False,19,2003.0,"['Art House & International', ' Drama', ' Mystery & Suspense']",Long
m/tying_the_knot_2004,Tying the Knot,"Documentary, Drama, Special Interest",Jim de Sève,2004-10-01,85.0,89.0,True,22,2004.0,"['Documentary', ' Drama', ' Special Interest']",Short
m/tyler_perrys_a_madea_christmas_2013,Tyler Perry's A Madea Christmas,Comedy,Tyler Perry,2013-12-13,100.0,20.0,True,20,2013.0,['Comedy'],Short
m/tyler_perrys_a_madea_family_funeral,Tyler Perry's A Madea Family Funeral,Comedy,Tyler Perry,2019-03-01,109.0,12.0,True,26,2019.0,['Comedy'],Short
m/tyler_perrys_acrimony,Tyler Perry's Acrimony,Mystery & Suspense,Tyler Perry,2018-03-30,120.0,17.0,True,25,2018.0,['Mystery & Suspense'],Short
m/tyler_perrys_boo_2_a_madea_halloween,Tyler Perry's Boo 2! A Madea Halloween,Comedy,Tyler Perry,2017-10-20,101.0,4.0,False,13,2017.0,['Comedy'],Short
m/tyler_perrys_boo_a_madea_halloween,Tyler Perry's Boo! A Madea Halloween,"Comedy, Drama, Horror",Tyler Perry,2016-10-21,103.0,19.0,True,35,2016.0,"['Comedy', ' Drama', ' Horror']",Short
m/tyler_perrys_good_deeds,Tyler Perry's Good Deeds,"Comedy, Drama, Romance",Tyler Perry,2012-02-24,111.0,36.0,True,23,2012.0,"['Comedy', ' Drama', ' Romance']",Short
m/tyrannosaur,Tyrannosaur,"Art House & International, Drama",Paddy Considine,2011-11-18,91.0,83.0,True,64,2011.0,"['Art House & International', ' Drama']",Short
m/tyrel,Tyrel,Drama,,2018-12-05,86.0,60.0,True,37,2018.0,['Drama'],Short
m/u2_rattle_and_hum,U2: Rattle and Hum,"Documentary, Musical & Performing Arts",Phil Joanou,1988-11-04,99.0,62.0,False,3,1988.0,"['Documentary', ' Musical & Performing Arts']",Short
m/u571,U-571,"Action & Adventure, Drama, Mystery & Suspense",Jonathan Mostow,2000-04-21,116.0,68.0,True,26,2000.0,"['Action & Adventure', ' Drama', ' Mystery & Suspense']",Short
m/u_me_aur_hum,"U, Me Aur Hum","Art House & International, Drama, Romance",Ajay Devgan,2008-04-11,163.0,60.0,False,3,2008.0,"['Art House & International', ' Drama', ' Romance']",Long
m/u_turn_1997,U-Turn,"Action & Adventure, Comedy, Drama, Mystery & Suspense",Oliver Stone,1997-10-03,125.0,61.0,False,29,1997.0,"['Action & Adventure', ' Comedy', ' Drama', ' Mystery & Suspense']",Long
m/ugetsu,Ugetsu (Ugetsu monogatari),"Art House & International, Drama, Mystery & Suspense, Science Fiction & Fantasy",Kenji Mizoguchi,1954-09-07,96.0,100.0,True,17,1954.0,"['Art House & International', ' Drama', ' Mystery & Suspense', ' Science Fiction & Fantasy']",Short
m/ugly_truth,The Ugly Truth,"Comedy, Romance",Robert Luketic,2009-07-24,95.0,14.0,True,117,2009.0,"['Comedy', ' Romance']",Short
m/uglydolls,UglyDolls,"Action & Adventure, Animation, Comedy, Musical & Performing Arts",Kelly Asbury,2019-05-03,87.0,27.0,True,55,2019.0,"['Action & Adventure', ' Animation', ' Comedy', ' Musical & Performing Arts']",Short
m/uhf,UHF,"Comedy, Television",Jay Levey,1989-01-01,97.0,64.0,False,3,1989.0,"['Comedy', ' Television']",Short
m/ulees_gold,Ulee's Gold,Drama,Victor Nuñez,1997-06-13,111.0,94.0,False,11,1997.0,['Drama'],Short
m/ultimate_gift,The Ultimate Gift,Drama,Michael O. Sajbel,2006-10-20,114.0,33.0,False,39,2006.0,['Drama'],Short
m/ulzanas_raid,Ulzana's Raid,"Action & Adventure, Drama, Western",Robert Aldrich,1972-01-01,103.0,90.0,False,3,1972.0,"['Action & Adventure', ' Drama', ' Western']",Short
m/umberto_d,Umberto D,"Art House & International, Drama",Vittorio De Sica,1955-11-07,91.0,97.0,True,19,1955.0,"['Art House & International', ' Drama']",Short
m/un_amour_de_jeunesse,Un amour de jeunesse (Goodbye First Love),"Drama, Romance",Mia Hansen-Løve,2012-04-20,108.0,83.0,False,32,2012.0,"['Drama', ' Romance']",Short
m/un_oso_rojo,Un Oso rojo (Red Bear),"Art House & International, Drama",Adrián Caetano,2004-12-31,97.0,60.0,False,2,2004.0,"['Art House & International', ' Drama']",Short
m/un_padre_no_tan_padre,Un Padre No Tan Padre,"Art House & International, Comedy","Raul Martinez, Raul Martinez",2017-01-27,94.0,75.0,True,4,2017.0,"['Art House & International', ' Comedy']",Short
m/una_2017,Una,Drama,Benedict Andrews,2017-10-06,96.0,76.0,True,73,2017.0,['Drama'],Short
m/una_noche_2013,Una noche (One Night),Drama,Lucy Mulloy,2013-08-23,90.0,83.0,False,15,2013.0,['Drama'],Short
m/unaccompanied_minors,Unaccompanied Minors,"Comedy, Kids & Family",Paul Feig,2006-12-08,89.0,29.0,False,47,2006.0,"['Comedy', ' Kids & Family']",Short
